ContactID,ApplicationStatusDate,AcademicCurriculum,ApplicationsStatus,AcademicTerm,AcademicYear,FamilyEducationLevel,ApplicationSubmittedDate,CreatedTime,AcademicProgram,AcademicDegree,ClassLevel,CollegeAttend,CommonApp,FAFSAreceivedDate,Population,TransferCredits
945000001083919,2016-07-27,"ES Student Dir Comp","Confirmed Withdrew",Fall,2016,,"2016-02-07 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083921,2014-07-23,"EDEarly Childhood Ed",Confirmed,Fall,2014,,"2013-08-18 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","BA Teacher Certification",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083921,2014-01-15,"EDEarly Childhood Ed","Deferred Before Decision",Spring,2014,,"2013-08-18 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","BA Teacher Certification",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083923,2017-01-03,CounClinMntlHlth,Confirmed,Spring,2017,,"2016-12-11 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083923,2014-12-10,"ED Student Dir Comp","Withdraw No Decision",Spring,2015,,"2014-08-26 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083923,2014-04-07,"HD Student Dir Comp","Verbal Confirm",Summer,2014,,"2014-02-27 22:00:00","2017-04-20 11:35:00","Baccalaureate On Campus","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083925,2014-12-04,"ED Student Dir Comp",Confirmed,Spring,2015,,"2013-07-21 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083925,2014-08-26,"ED Student Dir Comp","Confirmed Deferred",Fall,2014,,"2013-07-21 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001083925,2014-06-23,"ED Student Dir Comp","Deferred Next Term",Spring,2014,,"2013-07-21 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083927,2016-04-28,"ED Sustainability Ed",Confirmed,Fall,2016,,"2015-12-08 22:00:00","2017-04-20 19:44:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,Returning,,1900-01-00,Readmit,NULL
945000001083929,2016-07-12,CPEquineMentalHealth,"Withdrawn Admin No Dec",Fall,2016,,"2016-02-21 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Post Master's Certification","Post Degree","New Student",,1900-01-00,"Post Masters",NULL
945000001083931,2013-12-09,"Humanities SDC",Confirmed,Spring,2014,,"2013-11-12 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083933,2016-04-11,"ED Elementary Ed",Confirmed,Summer,2016,,"2015-10-22 22:00:00","2017-04-20 11:40:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083933,2016-01-11,"ED Elementary Ed","Confirmed Deferred",Spring,2016,,"2015-10-22 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083933,2015-10-23,"ED Student Dir Comp","Withdrawn Admin No Dec",Fall,2015,,"2014-08-03 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083933,2015-01-08,"ED Student Dir Comp","Withdrawn Admin No Dec",Spring,2015,,"2014-08-03 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083935,2014-07-11,"Sustain Com Dev SDC",Confirmed,Fall,2014,,"2014-06-17 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083937,2017-07-26,"ED Student Dir Comp","Withdrawn Admin No Dec",Fall,2017,,"2016-12-04 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083937,2017-01-05,"ED Student Dir Comp","Defer No Decision Next Term",Spring,2017,,"2016-12-04 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083939,2015-08-21,CounSchool,Confirmed,Fall,2015,,"2015-06-25 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083941,2015-08-24,"AE Student Dir Comp","Confirmed Withdrew",Fall,2015,,"2015-04-22 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083943,2015-07-28,"HD Student Dir Comp",Confirmed,Fall,2015,,"2015-07-15 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001083945,2015-12-03,"HD Student Dir Comp",Confirmed,Spring,2016,,"2015-07-15 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083945,2015-08-14,"HD Student Dir Comp","Deferred Next Term",Fall,2015,,"2015-07-15 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083945,2015-07-16,"HD Student Dir Comp","Confirmed Withdrew",Spring,2015,,"2014-12-03 22:00:00","2017-04-20 11:37:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001083947,2015-08-18,"ED Secondary Ed","Confirmed Withdrew",Fall,2015,,"2014-09-14 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083947,2014-11-25,"ED Secondary Ed","Deferred Next Term",Spring,2015,,"2014-09-14 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083949,2017-08-22,"Arts & Humanities",Confirmed,Fall,2017,,"2016-04-19 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083949,2017-01-25,"Arts & Humanities","Deferred Next Term",Spring,2017,,"2016-04-19 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083949,2016-08-15,"Humanities SDC","Defer No Decision Next Term",Fall,2016,,"2016-04-19 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083949,2015-10-27,CounClinMntlHlth,"Withdrawn Admin No Dec",Spring,2016,,"2015-07-01 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083949,2015-08-11,CounClinMntlHlth,"Defer No Decision Next Term",Fall,2015,,"2015-07-01 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,Continuing,,1900-01-00,Graduate,NULL
945000001083949,2013-11-13,"Sustain Com Dev SDC",Confirmed,Spring,2014,,"2013-10-01 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083951,2014-01-10,"AE Student Dir Comp","Verbal Confirm",Spring,2014,,"2013-11-19 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083953,2016-07-13,"Human Services SDC","Withdrawn Administrative",Fall,2016,,"2016-04-21 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001083955,2017-03-02,"Soc Justice Com Org",Denied,Fall,2017,,"2017-01-08 22:00:00","2017-04-20 11:41:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083957,2017-01-17,"Arts & Humanities","Defer No Decision Next Term",Spring,2017,,"2016-10-20 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083957,2016-10-31,"Arts & Humanities","At Committee",Fall,2017,,"2016-10-20 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083959,2015-08-18,"EDEarly Childhood Ed",Confirmed,Fall,2015,,"2015-07-27 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Senior,"New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001083961,2015-01-08,"AE Student Dir Comp","Withdrawn Admin No Dec",Spring,2015,,"2014-11-11 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083963,2018-05-04,"Soc Justice Com Org",Confirmed,Fall,2018,,"2017-12-01 14:32:00","2017-11-19 13:16:00","Masters Social Justice Online","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001083963,2016-01-04,"Humanities SDC",Confirmed,Spring,2016,,"2015-10-01 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083965,2015-05-05,"ED Sustainability Ed",Confirmed,Summer,2015,,"2015-04-05 22:00:00","2017-04-20 11:37:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,Returning,,1900-01-00,Readmit,NULL
945000001083967,2014-04-23,"AL Creative Writing",Withdrawn,Fall,2014,,"2014-01-04 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001083969,2015-06-08,"HD Student Dir Comp","Withdrawn Admin No Dec",Fall,2015,,"2015-02-28 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001083969,1900-01-00,CounClinMntlHlth,"Not Applied",Spring,2018,,"1900-01-00 00:00:00","2017-05-24 10:59:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083971,2017-06-14,"ED Sustainability Ed",Confirmed,Fall,2017,,"2016-03-16 22:00:00","2017-04-20 11:42:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083971,2016-08-18,"ED Sustainability Ed","Deferred Next Year",Fall,2016,,"2016-03-16 22:00:00","2017-04-20 11:40:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083973,2015-05-04,"AE Student Dir Comp",Confirmed,Fall,2015,,"2015-02-16 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083975,2017-05-09,"Arts & Humanities",Confirmed,Summer,2017,,"2017-05-04 13:17:00","2017-05-04 13:12:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001083975,2014-09-11,"HD Counseling Psych",Incomplete,Fall,2014,,"2014-09-01 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001083977,2015-05-20,CounClinMntlHlth,Denied,Fall,2015,,"2014-10-21 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083977,2015-01-23,CounClinMntlHlth,"Defer No Decision Next Term",Spring,2015,,"2014-10-21 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083977,2014-04-24,AdvBasedCou,Denied,Summer,2014,,"2014-04-21 22:00:00","2017-04-20 11:34:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001083979,2015-07-20,"ES Student Dir Comp",Confirmed,Fall,2015,,"2015-05-21 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083981,2014-10-16,"ED Student Dir Comp","Withdraw No Decision",Spring,2015,,"2014-04-28 22:00:00","2017-04-20 11:36:00","Baccalaureate On Campus","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083981,2014-06-12,"ED Student Dir Comp","Defer No Decision Next Term",Fall,2014,,"2014-04-28 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,Transfer,NULL
945000001083983,2016-12-05,"AE Student Dir Comp",Confirmed,Spring,2017,,"2016-11-15 22:00:00","2017-04-20 11:42:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083983,2016-12-05,"AE Student Dir Comp","Confirmed Withdrew",Spring,2017,,"2016-11-15 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083985,2017-08-17,"Arts & Humanities","Withdraw No Decision",Fall,2017,,"2017-07-12 14:27:00","2017-07-10 16:27:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,Readmit,,1900-01-00,Readmit,NULL
945000001083985,2014-07-28,"AL Student Dir Comp",Withdrawn,Fall,2014,,"2014-06-12 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083987,2015-11-24,"ES Student Dir Comp",Confirmed,Spring,2016,,"2015-02-11 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083987,2015-08-17,"ES Student Dir Comp","Deferred Next Term",Fall,2015,,"2015-02-11 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083987,2015-04-27,"ES Student Dir Comp","Defer No Decision Next Term",Summer,2015,,"2015-02-11 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083989,2015-10-26,"ES Student Dir Comp",Confirmed,Spring,2016,,"2015-10-13 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001083991,2016-06-21,CoCplFamThera,"Withdraw No Decision",Fall,2016,,"2016-03-14 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083993,2014-12-15,"ES Student Dir Comp",Confirmed,Spring,2015,,"2014-12-09 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083997,2016-12-06,"Arts & Humanities",Confirmed,Spring,2017,,"2016-07-10 22:00:00","2017-04-20 11:41:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083997,2016-08-15,"Humanities SDC","Deferred Next Term",Fall,2016,,"2016-07-10 22:00:00","2017-04-20 11:40:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001083997,2015-12-17,"Humanities SDC","Withdrawn Admin No Dec",Spring,2016,,"2015-05-25 22:00:00","2017-04-20 11:40:00","Baccalaureate Limited Residency","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083997,2015-09-03,"Humanities SDC","Defer No Decision Next Term",Fall,2015,,"2015-05-25 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001083999,2014-01-08,"ED Student Dir Comp",Confirmed,Spring,2014,,"2013-12-18 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","MA Teacher Certification",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087001,2016-01-25,"CR Student Dir Comp","Confirmed Withdrew",Fall,2016,,"2014-04-28 22:00:00","2017-04-20 11:40:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087001,2015-06-24,"CR Student Dir Comp","Confirmed Deferred",Fall,2015,,"2014-04-28 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087003,2017-01-04,"ES Student Dir Comp",Confirmed,Spring,2017,,"2016-10-31 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087005,2017-02-27,CounClinMntlHlth,"Withdraw No Decison",Fall,2017,,"2016-05-09 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087005,2016-11-09,CounClinMntlHlth,"Defer No Decision Next Term",Spring,2017,,"2016-05-09 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087005,2016-06-21,CounClinMntlHlth,"Defer No Decision Next Term",Fall,2016,,"2016-05-09 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087007,2014-02-25,"ED Sustainability Ed",Confirmed,Fall,2014,,"2013-07-07 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087009,2017-05-24,"Psych and Hum Dev","Withdrawn Admin No Dec",Fall,2017,,"2017-01-16 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001087011,2015-12-03,"ED Elementary Ed","Not Applied",Spring,2016,,"2015-11-15 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087013,2017-06-01,"Arts & Humanities",Withdrawn,Fall,2017,,"2017-04-04 22:00:00","2017-04-20 11:42:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087015,2015-05-18,"AL Literature",Withdrawn,Fall,2015,,"2015-02-25 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087017,2014-03-31,CounClinMntlHlth,Confirmed,Fall,2014,,"2013-09-15 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087017,2013-12-02,"CP Student Dir Comp","Deferred Next Term",Spring,2014,,"2013-09-15 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087019,2013-12-10,"ES Student Dir Comp",Confirmed,Spring,2014,,"2013-09-24 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087021,2015-07-14,"Social Justice Human","Confirmed Deferred",Summer,2015,,"2014-01-05 22:00:00","2017-04-20 11:37:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Accelerated,NULL
945000001087021,2015-07-07,"Social Justice Human",Confirmed,Fall,2015,,"2015-01-05 22:00:00","2017-04-20 11:38:00","Masters On Campus","Master of Arts",Graduate,Continuing,,1900-01-00,Accelerated,NULL
